ACCNUM,X,Y,Index_,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVAGE,INJURY,FATAL_NO,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,Hood_ID,Neighbourhood,ObjectId
987504,-8828358.082999999,5427011.717,4273926,2007,2007/09/02 04:00:00+00,245,2,1 MURRAY GLEN DR,,,Local,Scarborough,21.0,41,43.751145,-79.30649,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,Cyclist Collisions,unknown,3,,0,1,0,0,1,0,0,0,0,0,0,0,0,119,Wexford/Maryvale (119),2988
987506,-8822202.116,5440181.891,4211555,2007,2007/09/01 04:00:00+00,1605,16,STEELES Aven E,MARKHAM Road,,Major Arterial,Scarborough,23.0,42,43.836545,-79.25119000000001,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,unknown,2,,0,0,1,0,0,0,0,1,1,1,1,0,0,131,Rouge (131),2980
987827,-8834046.509,5413183.24,4212136,2007,2007/09/03 04:00:00+00,2212,22,DUNDAS ST E,RIVER ST,,Major Arterial,Toronto and East York,13.0,51,43.661345000000004,-79.35759,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Sideswipe,unknown,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,72,Regent Park (72),3000
987941,-8861442.236,5411598.446,4212349,2007,2007/09/04 04:00:00+00,1015,10,EGLINTON AVE W,RAKELY CRT,,Major Arterial,Etobicoke York,2.0,22,43.651045,-79.60369,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,unknown,2,,0,0,1,0,0,0,0,0,0,0,0,0,1,11,Eringate-Centennial-West Deane (11),2013
988551,-8838766.456,5421373.11,4213824,2007,2007/09/06 04:00:00+00,1530,15,YONGE ST,ALBERTUS AVE,,Major Arterial,North York,,53,43.714545,-79.39999,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,80 to 84,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,99,Mount Pleasant East (99),2346
988595,-8814966.349,5429678.16,4213921,2007,2007/08/11 04:00:00+00,728,7,MORNINGSIDE AVE,LAWRENCE AVE E,,Major Arterial,Scarborough,,43,43.768445,-79.18619,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,65 to 69,2,,0,0,1,0,0,0,0,1,0,0,0,0,0,136,West Hill (136),2886
988599,-8839734.935,5409044.884,4213936,2007,2007/08/11 04:00:00+00,300,3,LAKE SHORE BLVD W,STRACHAN AVE,,Major Arterial,Toronto and East York,10.0,14,43.634445,-79.40869,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,unknown,2,,0,0,1,0,0,0,0,1,0,1,1,0,0,82,Niagara (82),2883
988601,-8828035.257000001,5429755.2360000005,4405972,2007,2007/08/11 04:00:00+00,217,2,WARDEN AVE,WARDEN AV S 401 C E RAMP E,,Major Arterial,Scarborough,21.0,41,43.768945,-79.30359,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,unknown,2,,0,0,1,1,0,0,0,0,0,1,0,0,0,119,Wexford/Maryvale (119),2878
988731,-8829003.736,5434149.651000001,4214274,2007,2007/09/02 04:00:00+00,930,9,FINCH Aven E,BRIDLETOWNE Circ,,Major Arterial,Scarborough,22.0,42,43.797445,-79.31229,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,unknown,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,117,L'Amoreaux (117),2997
989043,-8830862.772,5415014.554,4292911,2007,2007/08/10 04:00:00+00,210,2,278 GREENWOOD AVE,IVY Aven,,Minor Arterial,Toronto and East York,14.0,55,43.673245,-79.32899,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,65,Greenwood-Coxwell (65),2873
989495,-8826877.534,5423221.454,4216011,2007,2007/09/10 04:00:00+00,1635,16,EGLINTON AVE E,PHARMACY AVE,,Major Arterial,Scarborough,,41,43.726545,-79.29319,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,120,Clairlea-Birchmount (120),2757
989800,-8832610.488,5416015.005,4216771,2007,2007/08/16 04:00:00+00,1250,12,LIPTON AVE,PAPE AVE,,Local,Toronto and East York,14.0,54,43.679745000000004,-79.34469,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,unknown,2,,0,0,1,0,0,0,0,1,0,0,0,0,0,66,Danforth (66),2899
990014,-8852603.468,5427751.462,4217302,2007,2007/09/13 04:00:00+00,1005,10,OAKDALE RD,FINCH AVE W,,Major Arterial,Etobicoke York,7.0,31,43.755945000000004,-79.52429000000001,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,unknown,3,,1,0,0,0,1,0,0,0,0,0,0,0,0,24,Black Creek (24),2767
990139,-8841716.422,5413598.716,4217602,2007,2007/08/17 04:00:00+00,1425,14,OSSINGTON Aven,LEEDS Stre,,Minor Arterial,Toronto and East York,,14,43.664045,-79.42649,,,Pedestrian Crossover,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,unknown,2,,0,0,1,0,0,1,0,0,1,1,0,0,0,93,Dovercourt-Wallace Emerson-Junction (93),2905
990178,-8810558.097000001,5431050.214,4217678,2007,2007/08/17 04:00:00+00,928,9,LAWRENCE Aven E,CENTENNIAL Road,,Minor Arterial,Scarborough,25.0,43,43.777345000000004,-79.14659,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,55 to 59,2,,0,0,1,0,0,0,0,0,0,1,1,0,0,133,Centennial Scarborough (133),2903
990256,-8849620.106,5407168.619,4217840,2007,2007/09/14 04:00:00+00,1913,19,MANITOBA ST,WESLEY ST,,Local,Etobicoke York,3.0,22,43.622245,-79.49749,Intersection,,Stop Sign,Rain,Dawn,Wet,Non-Fatal Injury,Angle,unknown,2,,0,0,1,0,0,0,0,1,0,1,0,0,0,17,Mimico (includes Humber Bay Shores) (17),2785
990402,-8835215.364,5433008.443,4218164,2007,2007/08/27 04:00:00+00,1441,14,FINCH Aven E,LESLIE Stre,,Major Arterial,North York,17.0,33,43.790045,-79.36809000000001,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,70 to 74,2,,0,1,1,0,0,0,0,1,0,0,0,0,0,48,Hillcrest Village (48),2928
990803,-8827523.187,5421588.731000001,4219065,2007,2007/09/18 04:00:00+00,18,1,VICTORIA PARK AVE,HOLLAND AVE,,Major Arterial,Toronto and East York,,41,43.715945,-79.29899,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,Approaching,30 to 34,3,,0,0,1,0,0,0,0,0,1,1,0,0,0,120,Clairlea-Birchmount (120),2790
990835,-8860073.006000001,5414368.166,4273983,2007,2007/02/28 05:00:00+00,1855,18,RENFORTH DR,HIGHWAY 401 X  W,,Major Arterial,Etobicoke York,1.0,23,43.669045000000004,-79.59139,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,2,,0,1,1,0,0,0,0,0,0,1,0,0,0,1,West Humber-Clairville (1),1229
990885,-8854518.163999999,5427165.825,4405991,2007,2007/09/18 04:00:00+00,1637,16,FINCH AVE W,WESTON RD,,Major Arterial,Etobicoke York,7.0,31,43.752145,-79.54149,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,5 to 9,2,,0,0,1,0,0,0,0,1,0,0,0,0,0,22,Humbermede (22),2797
990888,-8854084.018,5406599.663,4273986,2007,2007/09/18 04:00:00+00,1314,13,1541 THE QUEENSWAY,,,Major Arterial,Etobicoke York,3.0,22,43.618545000000005,-79.53759000000001,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,35 to 39,2,,1,0,1,0,0,0,0,1,0,0,0,0,0,14,Islington-City Centre West (14),2793
991154,-8837642.129,5417431.2129999995,4405993,2007,2007/09/19 04:00:00+00,1308,13,AVOCA AVE,ST CLAIR AVE E,,Major Arterial,Toronto and East York,12.0,53,43.688945000000004,-79.38989000000001,Intersection,At Intersection,School Guard,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,70 to 74,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,98,Rosedale-Moore Park (98),2801
991193,-8822435.886,5419186.381,4219906,2007,2007/08/23 04:00:00+00,1939,19,26 GLEN EVEREST RD,,,Local,Scarborough,20.0,41,43.700345,-79.25329,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,unknown,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,122,Birchcliffe-Cliffside (122),2922
991215,-8822402.491,5430741.87,4219964,2007,2007/08/20 04:00:00+00,1655,16,TRITON RD,BOROUGH DR,,Other,Scarborough,21.0,43,43.775345,-79.25299,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,2,,1,0,0,0,0,1,0,0,0,0,0,0,0,127,Bendale (127),2917
991226,-8831953.703,5422220.222,4219992,2007,2007/08/16 04:00:00+00,1500,15,DON MILLS RD,ROCHEFORT DR E,,Major Arterial,North York,16.0,54,43.720045,-79.33879,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,60 to 64,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,44,Flemingdon Park (44),2901
991252,-8844866.764,5415337.765,4292949,2007,2007/08/22 04:00:00+00,1204,12,ST CLAIR AVE W,CALEDONIA RD,,Major Arterial,Toronto and East York,9.0,13,43.675345,-79.45479,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,90 to 94,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,92,Corso Italia-Davenport (92),2919
991336,-8829649.389,5428306.31,4220259,2007,2007/08/24 04:00:00+00,1815,18,COMBERMERE DR,RAYOAK DR,,Local,North York,16.0,33,43.759545,-79.31809,Intersection,,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,45,Parkwoods-Donalda (45),2925
991480,-8831642.008,5419463.543,4220609,2007,2007/09/09 04:00:00+00,2030,20,DON MILLS RD,DVP S DON MILLS N RAMP RD S,,Major Arterial,Toronto and East York,14.0,54,43.702145,-79.33599,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Angle,unknown,2,,0,0,1,0,0,0,0,1,0,1,0,0,0,58,Old East York (58),2670
991482,-8839434.373,5414845.257999999,4406013,2007,2007/09/20 04:00:00+00,2155,21,SPADINA RD,BERNARD AVE,,Minor Arterial,Toronto and East York,11.0,53,43.672145,-79.40599,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Fatal,Turning Movement,unknown,3,,0,0,1,0,0,0,0,1,1,1,0,0,0,95,Annex (95),2819
991727,-8839968.706,5420587.676,4292978,2007,2007/09/20 04:00:00+00,2005,20,AVENUE RD,CASTLEFIELD AVE,,Major Arterial,North York,8.0,53,43.709445,-79.41079,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Fatal,Angle,unknown,3,,0,0,1,0,1,0,0,1,1,1,0,0,0,100,Yonge-Eglinton (100),2814
992122,-8830495.418,5413629.493,4222039,2007,2007/07/21 04:00:00+00,210,2,QUEEN ST E,KNOX AVE,,Minor Arterial,Toronto and East York,14.0,55,43.664245,-79.32569000000001,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,30 to 34,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,65,Greenwood-Coxwell (65),2309
992576,-8831753.328,5437126.708,4223133,2007,2007/09/26 04:00:00+00,950,9,STEELES AVE E,VICTORIA PARK AVE,,Major Arterial,Scarborough,22.0,42,43.816745000000004,-79.33699,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,60 to 64,2,,1,0,0,0,1,0,0,0,0,0,0,0,0,116,Steeles (116),2133
992577,-8839979.838,5415106.899,4223137,2007,2007/09/24 04:00:00+00,1711,17,HOWLAND AVE,BRUNSWICK AVE,,Major Arterial,Toronto and East York,11.0,14,43.673845,-79.41089000000001,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,unknown,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,95,Annex (95),2130
992609,-8839300.788999999,5411767.682999999,4223204,2007,2007/08/30 04:00:00+00,1757,17,DUNDAS ST W,CARLYLE ST,,Major Arterial,Toronto and East York,,14,43.652145000000004,-79.40479,Intersection,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,78,Kensington-Chinatown (78),2942
992822,-8824061.151,5435738.323,4223731,2007,2007/09/07 04:00:00+00,1330,13,5001 FINCH AVE E,,,Major Arterial,Scarborough,23.0,42,43.807745000000004,-79.26789000000001,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,129,Agincourt North (129),2377
992854,-8831975.967,5422358.847,4223801,2007,2007/09/27 04:00:00+00,1640,16,DON MILLS RD,EGLINTON AVE E,,Major Arterial,North York,16.0,33,43.720945,-79.33899,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,unknown,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,42,Banbury-Don Mills (42),2146
992910,-8828102.049,5436278.226,4223917,2007,2007/09/03 04:00:00+00,630,6,MCNICOLL AVE,SILVER SPRINGS BLVD,,Minor Arterial,Scarborough,22.0,42,43.811245,-79.30419,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,unknown,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,116,Steeles (116),2999
992979,-8837597.601,5412598.527000001,4224109,2007,2007/09/01 04:00:00+00,1433,14,UNIVERSITY AVE,GERRARD ST W,,Major Arterial,Toronto and East York,11.0,52,43.657545,-79.38949000000001,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,unknown,2,,0,0,1,0,0,0,0,1,0,1,0,0,0,76,Bay Street Corridor (76),2966
993029,-8836395.351,5422174.0139999995,4224249,2007,2007/09/04 04:00:00+00,855,8,BAYVIEW AVE,SUNNYDENE CRES,,Major Arterial,North York,15.0,53,43.719745,-79.37869,Intersection,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,90 to 94,2,,1,0,0,0,0,0,0,0,0,0,0,0,0,41,Bridle Path-Sunnybrook-York Mills (41),2009
993300,-8822168.72,5439410.284,4224797,2007,2007/09/30 04:00:00+00,310,3,MARKHAM RD,PASSMORE AVE,,Major Arterial,Scarborough,23.0,42,43.831545,-79.25089,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Rear End,unknown,2,,0,0,1,0,0,0,0,1,0,0,0,0,0,131,Rouge (131),2163
993424,-8841794.346,5410290.811000001,4225064,2007,2007/09/05 04:00:00+00,830,8,QUEEN ST W,GLADSTONE AVE,,Major Arterial,Toronto and East York,9.0,14,43.642545,-79.42719,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,84,Little Portugal (84),2023
993425,-8855419.852,5419632.925,4225066,2007,2007/09/06 04:00:00+00,826,8,ISLINGTON AVE,ST GEORGES BLVD,,Major Arterial,Etobicoke York,1.0,23,43.703245,-79.54959000000001,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,40 to 44,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,6,Kingsview Village-The Westway (6),2336
993458,-8838031.747000001,5413860.322000001,4225160,2007,2007/09/05 04:00:00+00,535,5,QUEENS PARK CRES W,QUEENS PARK,,Major Arterial,Toronto and East York,11.0,52,43.665745,-79.39339,Mid-Block,,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,SMV Other,75 to 79,2,,0,0,1,0,0,0,0,0,1,1,0,0,0,76,Bay Street Corridor (76),2017
993532,-8839078.15,5431851.959,4225349,2007,2007/09/07 04:00:00+00,510,5,FINCH AVE E,LONGMORE ST,,Major Arterial,North York,18.0,32,43.782545,-79.40279,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,20 to 24,2,,0,0,1,0,0,0,0,1,0,1,0,0,0,51,Willowdale East (51),2357
993583,-8812016.382000001,5435383.547,4225505,2007,2007/09/08 04:00:00+00,1041,10,10155 SHEPPARD AVE E,,,Minor Arterial,Scarborough,25.0,42,43.805445,-79.15969,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,2,,0,1,1,0,0,0,0,0,0,1,0,0,0,131,Rouge (131),2474
993646,-8837976.087000001,5411029.217,4225642,2007,2007/09/09 04:00:00+00,300,3,ADELAIDE ST W,PETER ST,,Major Arterial,Toronto and East York,10.0,52,43.647345,-79.39289000000001,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,unknown,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,77,Waterfront Communities-The Island (77),2575
993657,-8831864.647,5431235.226,4406047,2007,2007/09/05 04:00:00+00,1110,11,10 MUIRHEAD RD,,,Local,North York,17.0,33,43.778545,-79.33799,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,65 to 69,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,46,Pleasant View (46),2230
993818,-8861241.861,5423991.706,4226029,2007,2007/09/28 04:00:00+00,1932,19,HIGHWAY 27  N,HUMBER COLLEGE BLVD,,Major Arterial,Etobicoke York,1.0,23,43.731545000000004,-79.60189,Mid-Block,,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,unknown,3,,1,0,1,0,0,0,0,0,0,0,0,0,0,1,West Humber-Clairville (1),2151
993820,-8839167.206,5423791.435,4226034,2007,2007/10/01 04:00:00+00,605,6,YONGE ST,GLENFOREST RD,,Major Arterial,North York,,32,43.730245000000004,-79.40359000000001,Intersection,At Intersection,No Control,Clear,Dark,Dry,Fatal,Pedestrian Collisions,unknown,3,,1,0,0,0,1,0,0,0,0,1,0,0,0,105,Lawrence Park North (105),2166
993875,-8847505.036,5423437.118,4226180,2007,2007/09/14 04:00:00+00,1814,18,WILSON AVE,INGLESIDE DR,,Major Arterial,North York,6.0,31,43.727945,-79.47849000000001,Intersection,,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,unknown,2,,0,1,1,0,0,0,0,0,0,1,0,0,0,26,Downsview-Roding-CFB (26),2777
993905,-8821422.879,5431559.006,4226251,2007,2007/09/02 04:00:00+00,324,3,BELLAMY RD N,PROGRESS AVE,,Collector,Scarborough,24.0,43,43.780645,-79.24419,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,unknown,2,,0,0,1,0,0,0,0,1,1,1,0,1,0,137,Woburn (137),2994
994169,-8844031.867999999,5410198.5139999995,4226898,2007,2007/09/13 04:00:00+00,1851,18,PEARSON AVE,RONCESVALLES AVE,,Minor Arterial,Toronto and East York,4.0,11,43.641945,-79.44729,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,65 to 69,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,86,Roncesvalles (86),2769
994188,-8823170.595,5421727.347,4226941,2007,2007/09/15 04:00:00+00,2116,21,DANFORTH RD,ST CLAIR AVE E,,Major Arterial,Scarborough,20.0,41,43.716845,-79.25989,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,2,,0,1,1,0,0,0,0,0,0,1,0,0,0,124,Kennedy Park (124),2788
994265,-8856343.803,5424361.45,4274054,2007,2007/09/26 04:00:00+00,1555,15,ALBION RD,CALSTOCK DR,,Major Arterial,Etobicoke York,1.0,23,43.733945,-79.55789,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Approaching,unknown,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,3,Thistletown-Beaumond Heights (3),2142
994300,-8854095.15,5409644.753,4227229,2007,2007/09/14 04:00:00+00,820,8,AUKLAND RD,SUBWAY CRES W,,Major Arterial,Etobicoke York,3.0,22,43.638345,-79.53769,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,35 to 39,2,,1,0,1,0,0,0,0,0,0,0,0,0,0,14,Islington-City Centre West (14),2771
994409,-8825530.568,5429261.959,4274061,2007,2007/09/11 04:00:00+00,610,6,KENNEDY RD,ELLESMERE RD,,Major Arterial,Scarborough,21.0,41,43.765745,-79.28109,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,55 to 59,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,126,Dorset Park (126),2761
994544,-8859583.201,5425409.1389999995,4227794,2007,2007/09/14 04:00:00+00,1450,14,ALBION RD,FINCH AVE W,,Major Arterial,Etobicoke York,1.0,23,43.740745000000004,-79.58699,Mid-Block,,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,unknown,2,,0,0,1,0,0,0,0,0,0,1,0,0,0,2,Mount Olive-Silverstone-Jamestown (2),2774
994814,-8830818.243999999,5413537.163,4228506,2007,2007/09/20 04:00:00+00,1825,18,QUEEN ST E,HASTINGS AVE,,Minor Arterial,Toronto and East York,14.0,55,43.663645,-79.32859,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,unknown,2,,0,1,1,0,0,1,0,0,0,0,0,0,0,70,South Riverdale (70),2807
994868,-8824083.415,5420202.683999999,4406079,2007,2007/09/21 04:00:00+00,1053,10,DANFORTH RD,BIRCHMOUNT RD,,Minor Arterial,Scarborough,20.0,41,43.706945000000005,-79.26809,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,55 to 59,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,120,Clairlea-Birchmount (120),2821
995372,-8833578.968,5414106.546,4229802,2007,2007/09/24 04:00:00+00,235,2,BROADVIEW AVE,VICTOR AVE,,Minor Arterial,Toronto and East York,14.0,55,43.667345000000005,-79.35339,Mid-Block,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,unknown,2,,0,0,1,0,0,0,0,0,1,1,0,1,0,68,North Riverdale (68),2126
995439,-8839389.845,5419940.897999999,4229951,2007,2007/08/31 04:00:00+00,1129,11,227 EGLINTON AVE W,,,Major Arterial,North York,,53,43.705245,-79.40559,Mid-Block,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,unknown,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,100,Yonge-Eglinton (100),2946
995498,-8836996.476,5417939.254,4230104,2007,2007/09/18 04:00:00+00,1920,19,MOUNT PLEASANT RD,HEATH ST E,,Major Arterial,Toronto and East York,11.0,53,43.692245,-79.38409,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,55 to 59,2,,0,1,1,0,0,0,0,0,0,0,0,0,0,98,Rosedale-Moore Park (98),2799
995772,-8832243.134,5412644.687000001,4230772,2007,2007/10/10 04:00:00+00,1130,11,LOGAN AVE,EASTERN AVE,,Major Arterial,Toronto and East York,14.0,55,43.657845,-79.34139,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,70 to 74,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,70,South Riverdale (70),2189
995785,-8853527.42,5416522.967999999,4293077,2007,2007/10/10 04:00:00+00,1503,15,LA ROSE AVE,WATLING ST,,Local,Etobicoke York,2.0,23,43.683045,-79.53259,Intersection,,No Control,Clear,Daylight,Wet,Fatal,SMV Other,unknown,3,,0,0,1,0,0,0,0,0,1,1,0,0,0,7,Willowridge-Martingrove-Richview (7),2193
995821,-8853816.851,5420864.88,4406106,2007,2007/09/29 04:00:00+00,1600,16,WESTON RD,KNOB HILL DR,,Major Arterial,Etobicoke York,5.0,12,43.711245,-79.53519,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,unknown,2,,0,0,1,0,0,0,0,1,0,1,0,0,0,23,Pelmo Park-Humberlea (23),2157
996032,-8829693.917000001,5433933.7360000005,4274118,2007,2007/10/10 04:00:00+00,1946,19,FINCH AVE E,BRIDLETOWNE CRCL,,Major Arterial,Scarborough,22.0,42,43.796045,-79.31849,Mid-Block,,No Control,Rain,Dark,Wet,Fatal,Pedestrian Collisions,80 to 84,3,,1,0,1,0,0,0,0,0,0,0,0,0,0,117,L'Amoreaux (117),2195
996081,-8841527.179,5434072.538,4406108,2007,2007/10/11 04:00:00+00,1910,19,100 STEELES Aven W,,,Major Arterial,North York,18.0,32,43.796945,-79.42479,Mid-Block,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,65 to 69,2,,1,0,1,0,0,0,0,0,0,1,0,0,0,36,Newtonbrook West (36),2203
996101,-8831964.835,5422281.833,4231578,2007,2007/09/11 04:00:00+00,1510,15,DON MILLS RD,EGLINTON AVE E,,Major Arterial,North York,16.0,33,43.720445,-79.33889,Intersection,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,80 to 84,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,44,Flemingdon Park (44),2764
996538,-8833868.398,5424453.8889999995,4232551,2007,2007/10/14 04:00:00+00,1900,19,LESLIE ST,LAWRENCE AVE E,,Major Arterial,North York,,33,43.734545000000004,-79.35599,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,85 to 89,2,,0,0,1,0,0,0,0,0,0,0,0,0,0,42,Banbury-Don Mills (42),2208
996561,-8860106.402,5424792.837,4232605,2007,2007/07/18 04:00:00+00,1330,13,MARTIN GROVE RD,FINCH AVE W,,Major Arterial,Etobicoke York,1.0,23,43.736745,-79.59169,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,unknown,2,,0,0,1,0,1,0,0,1,0,1,1,0,0,2,Mount Olive-Silverstone-Jamestown (2),2284
996573,-8842417.735,5414460.505,4232640,2007,2007/10/05 04:00:00+00,1857,18,DUPONT ST,DOVERCOURT RD,,Major Arterial,Toronto and East York,9.0,14,43.669645,-79.43279,Intersection,At Intersection,Traffic Signal,Clear,Dusk,Dry,Non-Fatal Injury,Turning Movement,50 to 54,2,,0,0,1,0,0,0,0,1,1,1,0,0,0,93,Dovercourt-Wallace Emerson-Junction (93),2176
